Year,Month,Day,Weekday,Hour,T1,T2,T3,T4,Load
2002,1,26,7,14,69,70,84,57,1040382
2002,1,26,7,15,70,70,85,58,1029277
2002,1,26,7,16,69,70,84,58,1030036
2002,1,26,7,17,68,70,82,58,1047808
2002,1,26,7,18,66,67,79,57,1087030
2002,1,26,7,19,65,64,76,56,1167511
2002,1,26,7,20,64,63,75,56,1148090
2002,1,26,7,21,63,61,74,55,1077381
2002,1,26,7,22,62,61,72,56,1005235
2002,1,26,7,23,62,61,71,56,920595
2002,1,26,7,24,62,61,70,56,822873
2002,1,27,1,1,61,60,69,56,725228
2002,1,27,1,2,61,60,69,55,671188
2002,1,27,1,3,60,59,69,55,643276
2002,1,27,1,4,60,59,68,54,630412
2002,1,27,1,5,60,59,67,53,634179
2002,1,27,1,6,60,59,67,53,659531
2002,1,27,1,7,60,59,67,52,720697
2002,1,27,1,8,60,60,68,52,820394
2002,1,27,1,9,60,61,69,51,954676
2002,1,27,1,10,62,63,70,54,1032044
2002,1,27,1,11,65,64,76,56,1039004
2002,1,27,1,12,67,66,79,59,1026668
2002,1,27,1,13,68,69,80,60,1028647
2002,1,27,1,14,69,71,81,61,1015933
2002,1,27,1,15,70,70,84,61,997074
2002,1,27,1,16,70,68,82,60,1001720
2002,1,27,1,17,70,68,81,60,1027409
2002,1,27,1,18,68,67,81,60,1086390
2002,1,27,1,19,67,66,77,60,1191340
2002,1,27,1,20,65,65,75,58,1189894
2002,1,27,1,21,65,64,74,59,1139657
2002,1,27,1,22,65,65,73,59,1027822
2002,1,27,1,23,64,64,72,59,891853
2002,1,27,1,24,64,64,72,59,769367
2002,1,28,2,1,64,64,70,58,667619
2002,1,28,2,2,64,64,70,58,621268
2002,1,28,2,3,63,64,70,58,601258
2002,1,28,2,4,63,64,70,57,598701
2002,1,28,2,5,63,64,70,57,628147
2002,1,28,2,6,63,64,70,57,735923
2002,1,28,2,7,63,64,70,57,932545
2002,1,28,2,8,63,64,70,56,981372
2002,1,28,2,9,65,64,72,56,955716
2002,1,28,2,10,68,68,78,58,960369
2002,1,28,2,11,70,71,79,60,976793
2002,1,28,2,12,72,73,78,62,995574
2002,1,28,2,13,74,76,82,63,1031039
2002,1,28,2,14,75,77,82,64,1063664
2002,1,28,2,15,76,78,84,65,1087844
2002,1,28,2,16,75,77,84,64,1111114
2002,1,28,2,17,74,75,81,63,1137099
2002,1,28,2,18,72,73,82,62,1179778
2002,1,28,2,19,69,70,76,62,1291063
2002,1,28,2,20,68,69,74,60,1298471
2002,1,28,2,21,67,69,72,59,1207375
2002,1,28,2,22,66,68,72,58,1092252
2002,1,28,2,23,65,66,71,57,943335
2002,1,28,2,24,65,65,71,57,804073
2002,1,29,3,1,63,64,70,54,693022
2002,1,29,3,2,63,63,70,54,639438
2002,1,29,3,3,62,63,70,53,614240
2002,1,29,3,4,62,64,69,53,605846
2002,1,29,3,5,62,63,68,52,629289
2002,1,29,3,6,62,63,67,52,743041
2002,1,29,3,7,62,63,68,51,933464
2002,1,29,3,8,62,64,68,51,974592
2002,1,29,3,9,64,65,72,50,940341
2002,1,29,3,10,67,66,75,54,944741
2002,1,29,3,11,69,70,78,57,970366
2002,1,29,3,12,73,75,80,59,1003505
2002,1,29,3,13,76,77,83,62,1053522
2002,1,29,3,14,77,79,82,63,1093665
2002,1,29,3,15,77,79,84,65,1125830
2002,1,29,3,16,77,79,84,64,1155981
2002,1,29,3,17,76,78,82,62,1181837
2002,1,29,3,18,73,74,83,62,1207827
2002,1,29,3,19,70,71,78,62,1304182
2002,1,29,3,20,69,70,75,60,1315038
2002,1,29,3,21,68,69,74,59,1230881
2002,1,29,3,22,67,68,73,58,1103128
2002,1,29,3,23,66,66,72,58,963319
2002,1,29,3,24,66,66,72,57,808131
2002,1,30,4,1,65,66,75,54,693008
2002,1,30,4,2,65,66,75,54,639931
2002,1,30,4,3,64,65,72,53,614749
2002,1,30,4,4,63,64,71,53,610408
2002,1,30,4,5,63,64,70,52,633152
2002,1,30,4,6,63,64,71,52,734101
2002,1,30,4,7,63,64,71,51,933465
2002,1,30,4,8,64,65,72,51,971350
2002,1,30,4,9,66,66,75,50,935816
2002,1,30,4,10,69,70,78,56,943218
2002,1,30,4,11,73,75,80,61,977666
2002,1,30,4,12,77,79,82,65,1024516
2002,1,30,4,13,78,79,84,68,1080935
2002,1,30,4,14,79,79,86,67,1118219
2002,1,30,4,15,79,80,85,67,1154924
2002,1,30,4,16,79,80,85,67,1192282
2002,1,30,4,17,78,79,84,66,1222982
2002,1,30,4,18,75,76,83,66,1258097
2002,1,30,4,19,72,73,79,65,1341971
2002,1,30,4,20,71,71,77,65,1350187
2002,1,30,4,21,69,70,76,64,1265438
2002,1,30,4,22,69,69,75,64,1148632
2002,1,30,4,23,68,69,75,63,994912
2002,1,30,4,24,67,69,74,60,834266
2002,1,31,5,1,67,67,74,59,722495
2002,1,31,5,2,66,67,72,58,658860
2002,1,31,5,3,65,66,72,58,627595
2002,1,31,5,4,65,66,71,57,615922
2002,1,31,5,5,65,66,72,56,634484
2002,1,31,5,6,65,66,72,55,732168
2002,1,31,5,7,65,65,73,55,925929
2002,1,31,5,8,65,66,73,54,969080
2002,1,31,5,9,68,68,76,53,942675
2002,1,31,5,10,72,72,78,60,964873
2002,1,31,5,11,75,75,79,66,1006808
2002,1,31,5,12,77,79,82,71,1060064
2002,1,31,5,13,79,80,84,73,1113671
2002,1,31,5,14,80,81,85,73,1167676
2002,1,31,5,15,80,81,85,73,1210486
2002,1,31,5,16,80,81,86,71,1243861
2002,1,31,5,17,79,80,85,70,1268692
2002,1,31,5,18,76,76,84,67,1278441
2002,1,31,5,19,72,73,78,59,1348782
2002,1,31,5,20,71,72,75,64,1358459
2002,1,31,5,21,70,71,74,64,1267026
2002,1,31,5,22,68,70,73,63,1133922
2002,1,31,5,23,67,68,73,62,977736
2002,1,31,5,24,66,66,72,60,827680
2002,2,1,6,1,65,65,72,60,705461
2002,2,1,6,2,64,64,70,59,640485
2002,2,1,6,3,63,64,70,57,609914
2002,2,1,6,4,62,62,69,57,600622
2002,2,1,6,5,62,63,70,56,619358
2002,2,1,6,6,61,62,70,55,719234
2002,2,1,6,7,60,61,70,55,912668
2002,2,1,6,8,61,62,72,55,953746
2002,2,1,6,9,65,65,73,60,924447
2002,2,1,6,10,70,73,75,64,937321
2002,2,1,6,11,74,76,78,61,975856
2002,2,1,6,12,77,79,81,71,1033706
2002,2,1,6,13,79,80,83,65,1103465
2002,2,1,6,14,79,81,82,66,1164438
2002,2,1,6,15,80,82,84,66,1199980
2002,2,1,6,16,79,82,84,66,1224323
2002,2,1,6,17,78,79,84,65,1234817
2002,2,1,6,18,75,75,84,64,1221265
2002,2,1,6,19,72,73,79,63,1254751
2002,2,1,6,20,70,71,76,61,1236737
2002,2,1,6,21,69,70,74,61,1144360
2002,2,1,6,22,67,68,73,59,1054289
2002,2,1,6,23,66,67,73,57,944022
2002,2,1,6,24,65,66,72,55,827092
2002,2,2,7,1,64,66,70,53,718432
2002,2,2,7,2,64,66,68,51,655392
2002,2,2,7,3,63,64,70,50,620920
2002,2,2,7,4,63,64,68,49,606573
2002,2,2,7,5,63,65,67,47,611615
2002,2,2,7,6,62,66,70,46,643544
2002,2,2,7,7,62,66,70,46,709126
2002,2,2,7,8,62,66,69,45,812756
2002,2,2,7,9,63,64,72,43,934798
2002,2,2,7,10,65,67,74,52,1012325
2002,2,2,7,11,66,67,77,54,1031531
2002,2,2,7,12,68,69,77,57,1026279
2002,2,2,7,13,70,72,79,59,1022024
2002,2,2,7,14,72,73,81,62,1025800
2002,2,2,7,15,72,73,82,63,1032168
2002,2,2,7,16,72,73,81,63,1044049
2002,2,2,7,17,71,72,82,61,1046885
2002,2,2,7,18,68,68,83,57,1053639
2002,2,2,7,19,64,64,75,52,1125446
2002,2,2,7,20,62,63,74,49,1137370
2002,2,2,7,21,60,61,71,48,1070948
2002,2,2,7,22,59,60,71,45,1001625
2002,2,2,7,23,58,60,69,44,921200
2002,2,2,7,24,58,61,68,41,830760
2002,2,3,1,1,56,61,67,40,746403
2002,2,3,1,2,56,61,66,37,705116
2002,2,3,1,3,55,60,66,38,690047
2002,2,3,1,4,54,59,65,37,690959
2002,2,3,1,5,54,58,65,37,707333
2002,2,3,1,6,53,57,66,37,748832
2002,2,3,1,7,53,57,66,36,828406
2002,2,3,1,8,53,56,68,35,959395
2002,2,3,1,9,56,57,68,32,1104025
2002,2,3,1,10,60,62,72,39,1140066
2002,2,3,1,11,63,66,75,45,1102608
2002,2,3,1,12,66,70,75,50,1058737
2002,2,3,1,13,69,72,78,54,1034362
2002,2,3,1,14,70,70,79,57,1015932
2002,2,3,1,15,71,70,79,59,1003929
2002,2,3,1,16,70,70,79,61,1000765
2002,2,3,1,17,69,68,78,61,1017957
2002,2,3,1,18,65,64,79,60,1041522
2002,2,3,1,19,62,62,73,56,1135335
2002,2,3,1,20,60,61,69,53,1143746
2002,2,3,1,21,59,60,68,51,1102431
2002,2,3,1,22,58,57,66,50,1017820
2002,2,3,1,23,57,56,65,49,931409
2002,2,3,1,24,56,57,64,48,812966
2002,2,4,2,1,56,56,61,44,712226
2002,2,4,2,2,55,56,61,43,674459
2002,2,4,2,3,54,55,61,43,666510
2002,2,4,2,4,53,54,61,42,678912
2002,2,4,2,5,53,53,60,41,729117
2002,2,4,2,6,52,52,60,40,872301
2002,2,4,2,7,51,52,61,40,1124793
2002,2,4,2,8,51,52,63,39,1209444
2002,2,4,2,9,53,53,66,38,1168252
2002,2,4,2,10,55,55,68,44,1134610
2002,2,4,2,11,57,57,70,49,1092863
2002,2,4,2,12,59,56,72,53,1056403
2002,2,4,2,13,61,58,73,55,1022257
2002,2,4,2,14,62,61,73,57,976491
2002,2,4,2,15,63,61,73,58,939745
2002,2,4,2,16,63,63,73,59,931803
2002,2,4,2,17,62,62,73,58,972382
2002,2,4,2,18,59,59,74,55,1102187
2002,2,4,2,19,55,55,67,50,1330756
2002,2,4,2,20,53,54,63,45,1445007
2002,2,4,2,21,51,52,61,40,1448829
2002,2,4,2,22,49,51,59,40,1415087
2002,2,4,2,23,49,50,59,39,1315401
2002,2,4,2,24,49,50,56,37,1201171
2002,2,5,3,1,48,49,56,42,1135339
2002,2,5,3,2,47,47,54,40,1123694
2002,2,5,3,3,46,46,54,39,1134707
2002,2,5,3,4,45,44,54,37,1173133
2002,2,5,3,5,44,45,56,38,1264872
2002,2,5,3,6,44,43,59,37,1468130
2002,2,5,3,7,43,42,57,36,1747989
2002,2,5,3,8,44,44,61,36,1727673
2002,2,5,3,9,48,49,64,36,1684551
2002,2,5,3,10,51,51,67,42,1578323
2002,2,5,3,11,55,57,68,43,1435051
2002,2,5,3,12,57,58,68,44,1286236
2002,2,5,3,13,58,59,72,45,1195913
2002,2,5,3,14,58,60,73,43,1111529
2002,2,5,3,15,59,59,74,45,1066946
2002,2,5,3,16,58,57,73,44,1086103
2002,2,5,3,17,57,57,73,44,1158699
2002,2,5,3,18,56,57,71,44,1310125
2002,2,5,3,19,54,54,67,43,1502496
2002,2,5,3,20,54,53,64,43,1555832
2002,2,5,3,21,52,52,64,43,1523739
2002,2,5,3,22,52,53,63,43,1442497
2002,2,5,3,23,51,52,63,43,1312897
2002,2,5,3,24,50,51,61,43,1179743
2002,2,6,4,1,50,50,62,42,1096690
2002,2,6,4,2,50,51,64,42,1068391
2002,2,6,4,3,49,51,65,41,1061096
2002,2,6,4,4,50,52,64,43,1071479
2002,2,6,4,5,51,52,64,43,1114945
2002,2,6,4,6,52,52,66,43,1261120
2002,2,6,4,7,52,52,66,41,1491455
2002,2,6,4,8,53,54,68,40,1499912
2002,2,6,4,9,57,59,70,40,1342372
2002,2,6,4,10,62,66,72,36,1192207
2002,2,6,4,11,64,70,74,42,1087808
2002,2,6,4,12,67,72,76,46,1019458
2002,2,6,4,13,69,73,77,48,981564
2002,2,6,4,14,70,73,80,50,954819
2002,2,6,4,15,71,73,80,52,947687
2002,2,6,4,16,70,73,79,52,956433
2002,2,6,4,17,70,73,78,51,994671
2002,2,6,4,18,68,70,76,52,1075742
2002,2,6,4,19,67,69,73,51,1202622
2002,2,6,4,20,66,69,73,50,1222597
2002,2,6,4,21,66,67,72,50,1160637
2002,2,6,4,22,65,67,70,50,1064240
2002,2,6,4,23,65,66,70,49,922388
2002,2,6,4,24,64,66,69,46,787418
2002,2,7,5,1,64,66,68,48,684969
2002,2,7,5,2,64,65,67,43,636620
2002,2,7,5,3,63,65,67,43,618414
2002,2,7,5,4,63,65,73,43,619412
2002,2,7,5,5,63,64,69,42,650469
2002,2,7,5,6,63,64,70,42,758893
2002,2,7,5,7,63,64,71,42,954908
2002,2,7,5,8,63,64,71,42,1000956
2002,2,7,5,9,64,68,73,41,974121
2002,2,7,5,10,66,70,76,46,983183
2002,2,7,5,11,66,70,79,49,998059
2002,2,7,5,12,66,66,80,49,1011241
2002,2,7,5,13,65,64,82,47,1007315
2002,2,7,5,14,64,63,82,46,992541
2002,2,7,5,15,63,63,82,46,984379
2002,2,7,5,16,62,61,80,47,992849
2002,2,7,5,17,60,59,80,46,1042527
2002,2,7,5,18,58,59,81,46,1138673
2002,2,7,5,19,55,55,73,43,1311047
2002,2,7,5,20,54,54,69,43,1398423
2002,2,7,5,21,52,52,66,42,1394384
2002,2,7,5,22,50,52,64,40,1341815
2002,2,7,5,23,49,50,63,40,1257193
2002,2,7,5,24,47,47,62,39,1156620
2002,2,8,6,1,45,45,59,37,1098397
2002,2,8,6,2,44,45,57,35,1104265
2002,2,8,6,3,43,44,57,35,1135483
2002,2,8,6,4,42,42,56,33,1187353
2002,2,8,6,5,41,41,54,32,1285599
2002,2,8,6,6,40,40,52,32,1502388
2002,2,8,6,7,39,40,50,32,1811476
2002,2,8,6,8,40,41,50,33,1827819
2002,2,8,6,9,43,43,51,38,1751555
2002,2,8,6,10,47,46,56,43,1581494
2002,2,8,6,11,51,50,59,47,1391534
2002,2,8,6,12,54,55,62,50,1227423
2002,2,8,6,13,57,57,63,46,1107214
2002,2,8,6,14,58,60,65,45,1014079
2002,2,8,6,15,60,61,67,45,955269
2002,2,8,6,16,61,62,68,46,932226
2002,2,8,6,17,60,61,68,46,962522
2002,2,8,6,18,58,58,69,46,1052599
2002,2,8,6,19,54,54,65,44,1242424
2002,2,8,6,20,53,53,62,46,1325065
2002,2,8,6,21,52,52,61,44,1327700
2002,2,8,6,22,51,51,60,43,1310314
2002,2,8,6,23,51,52,60,44,1257100
2002,2,8,6,24,50,52,59,39,1168128
2002,2,9,7,1,49,51,57,39,1081093
2002,2,9,7,2,48,51,57,37,1041746
2002,2,9,7,3,48,51,57,37,1036465
2002,2,9,7,4,48,50,56,37,1048549
2002,2,9,7,5,48,50,57,35,1083617
2002,2,9,7,6,48,50,59,35,1159643
2002,2,9,7,7,47,50,61,34,1281369
2002,2,9,7,8,49,51,59,34,1427080
2002,2,9,7,9,54,56,63,39,1461856
2002,2,9,7,10,61,62,70,45,1340293
2002,2,9,7,11,65,66,74,50,1181263
2002,2,9,7,12,68,69,75,54,1063271
2002,2,9,7,13,69,71,75,58,991590
2002,2,9,7,14,70,72,77,61,950400
2002,2,9,7,15,71,72,76,63,925089
2002,2,9,7,16,70,72,75,61,920673
2002,2,9,7,17,69,70,75,61,937900
2002,2,9,7,18,67,68,75,59,971208
2002,2,9,7,19,65,65,73,58,1066657
2002,2,9,7,20,63,63,72,54,1099088
2002,2,9,7,21,63,62,72,52,1045051
2002,2,9,7,22,62,61,72,51,979434
2002,2,9,7,23,61,61,71,50,904610
2002,2,9,7,24,60,62,71,41,811988
2002,2,10,1,1,60,61,70,44,724587
2002,2,10,1,2,61,63,70,43,680004
2002,2,10,1,3,61,63,70,42,659115
2002,2,10,1,4,60,63,70,41,654517
2002,2,10,1,5,60,62,71,40,663702
2002,2,10,1,6,60,62,72,39,694484
2002,2,10,1,7,61,63,72,38,758860
2002,2,10,1,8,61,63,72,37,862021
2002,2,10,1,9,63,64,72,36,986234
2002,2,10,1,10,66,67,75,44,1045233
2002,2,10,1,11,69,70,77,51,1029321
2002,2,10,1,12,70,71,78,56,1011128
2002,2,10,1,13,71,73,78,61,1003429
2002,2,10,1,14,72,73,79,64,992137
2002,2,10,1,15,71,73,78,65,973490
2002,2,10,1,16,71,71,77,64,961956
2002,2,10,1,17,69,69,76,63,984051
2002,2,10,1,18,67,68,76,61,1042063
2002,2,10,1,19,65,65,73,60,1154414
2002,2,10,1,20,63,63,70,57,1181872
2002,2,10,1,21,62,62,69,54,1126674
2002,2,10,1,22,61,61,68,52,1031326
2002,2,10,1,23,60,59,68,51,900791
2002,2,10,1,24,59,60,67,50,772840
2002,2,11,2,1,58,59,62,44,682780
2002,2,11,2,2,58,58,61,42,648371
2002,2,11,2,3,57,58,61,41,640898
2002,2,11,2,4,56,58,61,40,650910
2002,2,11,2,5,55,57,60,38,696490
2002,2,11,2,6,55,58,61,37,839350
2002,2,11,2,7,54,57,61,37,1082639
2002,2,11,2,8,55,56,61,36,1148303
2002,2,11,2,9,56,57,64,34,1101481
2002,2,11,2,10,59,61,67,43,1047617
2002,2,11,2,11,63,64,69,50,1001596
2002,2,11,2,12,64,65,72,56,961321
2002,2,11,2,13,67,67,75,58,941192
2002,2,11,2,14,68,70,75,61,917853
2002,2,11,2,15,69,70,76,61,911449
2002,2,11,2,16,69,69,74,63,920848
2002,2,11,2,17,68,68,74,62,951762
2002,2,11,2,18,65,66,74,58,1020059
2002,2,11,2,19,60,61,69,50,1173149
2002,2,11,2,20,57,59,67,46,1248706
2002,2,11,2,21,56,58,64,44,1211684
2002,2,11,2,22,53,56,63,41,1132727
2002,2,11,2,23,52,55,62,39,1025786
2002,2,11,2,24,52,55,61,39,919372
2002,2,12,3,1,50,54,61,38,851392
2002,2,12,3,2,49,54,60,37,842369
2002,2,12,3,3,49,52,59,38,863219
2002,2,12,3,4,48,50,58,36,899417
2002,2,12,3,5,48,48,57,35,974405
2002,2,12,3,6,47,48,59,34,1168530
2002,2,12,3,7,47,50,59,35,1472926
2002,2,12,3,8,48,52,61,36,1540046
2002,2,12,3,9,53,54,63,37,1401142
2002,2,12,3,10,58,57,67,43,1230739
2002,2,12,3,11,62,63,72,47,1103556
2002,2,12,3,12,65,66,75,51,1010814
2002,2,12,3,13,67,68,74,55,958606
2002,2,12,3,14,68,68,75,57,921690
2002,2,12,3,15,68,67,76,59,900934
2002,2,12,3,16,67,67,75,60,903217
2002,2,12,3,17,66,66,75,60,947473
2002,2,12,3,18,64,63,75,57,1047600
2002,2,12,3,19,60,61,70,52,1220339
2002,2,12,3,20,57,59,67,46,1299252
2002,2,12,3,21,56,58,66,44,1284608
2002,2,12,3,22,55,56,66,42,1219217
2002,2,12,3,23,54,54,66,42,1103095
2002,2,12,3,24,53,56,63,42,984855
2002,2,13,4,1,51,54,61,40,909052
2002,2,13,4,2,50,54,61,39,900695
2002,2,13,4,3,49,52,60,37,920959
2002,2,13,4,4,49,50,58,39,965579
2002,2,13,4,5,49,50,57,40,1041604
2002,2,13,4,6,49,48,59,40,1219927
2002,2,13,4,7,49,50,59,40,1485628
2002,2,13,4,8,50,51,61,39,1516775
2002,2,13,4,9,52,52,61,38,1421941
2002,2,13,4,10,54,54,68,44,1356407
2002,2,13,4,11,56,55,70,48,1298474
2002,2,13,4,12,58,57,71,50,1240388
2002,2,13,4,13,59,58,72,50,1184993
2002,2,13,4,14,60,59,73,52,1145650
2002,2,13,4,15,60,58,73,52,1127222
2002,2,13,4,16,60,57,73,54,1142662
2002,2,13,4,17,59,56,73,52,1223598
2002,2,13,4,18,58,55,74,52,1356593
2002,2,13,4,19,56,54,69,50,1502166
2002,2,13,4,20,55,53,67,50,1525892
2002,2,13,4,21,55,53,65,50,1485471
2002,2,13,4,22,54,53,65,49,1401243
2002,2,13,4,23,54,53,64,48,1248349
2002,2,13,4,24,53,53,61,48,1093931
2002,2,14,5,1,52,53,58,44,987892
2002,2,14,5,2,51,52,56,43,950175
2002,2,14,5,3,51,53,55,42,942784
2002,2,14,5,4,51,52,55,41,954345
2002,2,14,5,5,51,52,55,41,1002651
2002,2,14,5,6,50,52,57,40,1155592
2002,2,14,5,7,50,52,57,40,1396275
2002,2,14,5,8,49,51,57,39,1434988
2002,2,14,5,9,52,52,59,38,1343972
2002,2,14,5,10,55,56,59,45,1234006
2002,2,14,5,11,58,59,62,51,1125325
2002,2,14,5,12,62,63,66,55,1023009
2002,2,14,5,13,64,64,68,56,950832
2002,2,14,5,14,65,66,71,56,906581
2002,2,14,5,15,66,67,73,56,882161
2002,2,14,5,16,66,68,73,55,880135
2002,2,14,5,17,65,66,73,55,914178
2002,2,14,5,18,63,64,74,55,980602
2002,2,14,5,19,59,61,69,52,1135605
2002,2,14,5,20,57,57,65,46,1229936
2002,2,14,5,21,56,56,64,43,1234259
2002,2,14,5,22,55,55,63,44,1185319
2002,2,14,5,23,54,54,63,42,1092248
2002,2,14,5,24,54,54,62,49,982817
2002,2,15,6,1,52,53,63,45,910275
2002,2,15,6,2,51,51,62,43,888367
2002,2,15,6,3,51,51,61,42,898408
2002,2,15,6,4,50,51,58,40,927483
2002,2,15,6,5,49,50,57,37,992616
2002,2,15,6,6,49,50,59,40,1158367
2002,2,15,6,7,49,50,59,39,1414546
2002,2,15,6,8,51,52,61,38,1465738
2002,2,15,6,9,56,57,67,37,1326810
2002,2,15,6,10,62,63,73,45,1173196
2002,2,15,6,11,67,68,75,51,1048187
2002,2,15,6,12,69,70,77,56,973490
2002,2,15,6,13,71,72,77,59,944025
2002,2,15,6,14,72,73,79,60,924696
2002,2,15,6,15,72,72,79,62,920833
2002,2,15,6,16,72,72,79,63,927753
2002,2,15,6,17,71,71,79,62,951232
2002,2,15,6,18,68,68,80,58,987627
2002,2,15,6,19,65,65,76,57,1087882
2002,2,15,6,20,62,63,73,54,1119212
2002,2,15,6,21,61,62,71,51,1071489
2002,2,15,6,22,60,60,70,50,1007438
2002,2,15,6,23,59,59,69,48,929259
2002,2,15,6,24,58,59,68,41,831994
2002,2,16,7,1,58,57,67,46,747913
2002,2,16,7,2,57,57,66,44,708354
2002,2,16,7,3,56,57,65,43,694243
2002,2,16,7,4,56,58,65,42,696300
2002,2,16,7,5,56,57,65,41,714594
2002,2,16,7,6,56,57,65,40,766524
2002,2,16,7,7,56,56,64,39,859524
2002,2,16,7,8,56,57,64,38,988864
2002,2,16,7,9,57,58,66,37,1106845
2002,2,16,7,10,59,59,69,46,1165892
2002,2,16,7,11,62,63,73,51,1159045
2002,2,16,7,12,64,65,75,57,1117741
2002,2,16,7,13,66,67,75,59,1070445
2002,2,16,7,14,67,69,73,61,1020934
2002,2,16,7,15,68,70,74,63,975149
2002,2,16,7,16,69,69,76,64,942694
2002,2,16,7,17,68,67,76,65,946775
2002,2,16,7,18,66,66,77,63,973844
2002,2,16,7,19,62,62,70,54,1075856
2002,2,16,7,20,59,59,67,49,1137165
2002,2,16,7,21,57,57,65,48,1108179
2002,2,16,7,22,54,56,64,44,1074748
2002,2,16,7,23,54,54,63,46,1022536
2002,2,16,7,24,54,55,61,46,948082
2002,2,17,1,1,53,54,60,45,870680
2002,2,17,1,2,52,52,60,44,840573
2002,2,17,1,3,52,52,59,39,838097
2002,2,17,1,4,50,53,58,38,856841
2002,2,17,1,5,49,52,59,36,900621
2002,2,17,1,6,48,51,59,34,985600
2002,2,17,1,7,46,47,57,32,1135788
2002,2,17,1,8,47,48,59,34,1359954
2002,2,17,1,9,52,52,62,36,1451177
2002,2,17,1,10,57,58,64,44,1363330
2002,2,17,1,11,61,62,67,50,1210434
2002,2,17,1,12,64,64,68,54,1082419
2002,2,17,1,13,66,67,70,59,1014788
2002,2,17,1,14,68,68,72,62,965793
2002,2,17,1,15,68,69,73,64,930587
2002,2,17,1,16,69,69,73,66,914185
2002,2,17,1,17,68,68,72,64,922360
2002,2,17,1,18,65,65,73,61,987530
2002,2,17,1,19,58,59,66,50,1120465
2002,2,17,1,20,54,55,63,46,1226038
2002,2,17,1,21,53,54,61,45,1232472
2002,2,17,1,22,51,53,61,41,1204706
2002,2,17,1,23,49,52,58,39,1135790
2002,2,17,1,24,48,51,57,38,1067407
2002,2,18,2,1,47,49,56,37,1025408
2002,2,18,2,2,46,48,53,35,1039360
2002,2,18,2,3,46,47,53,34,1076654
2002,2,18,2,4,45,46,53,33,1122953
2002,2,18,2,5,44,45,54,32,1211360
2002,2,18,2,6,45,47,55,35,1383837
2002,2,18,2,7,45,46,56,38,1593406
2002,2,18,2,8,46,46,59,39,1691583
2002,2,18,2,9,51,50,66,38,1665364
2002,2,18,2,10,55,54,67,45,1565327
2002,2,18,2,11,59,57,69,50,1366534
2002,2,18,2,12,61,61,70,54,1210345
2002,2,18,2,13,63,64,72,55,1098760
2002,2,18,2,14,64,64,73,55,1015599
2002,2,18,2,15,65,65,74,55,965783
2002,2,18,2,16,65,65,74,54,948204
2002,2,18,2,17,64,64,73,53,977601
2002,2,18,2,18,62,63,72,51,1065524
2002,2,18,2,19,57,57,67,47,1240546
2002,2,18,2,20,55,55,64,44,1368779
2002,2,18,2,21,53,52,63,41,1364279
2002,2,18,2,22,51,51,63,40,1309174
2002,2,18,2,23,50,50,63,40,1209081
2002,2,18,2,24,49,50,63,39,1108331
2002,2,19,3,1,49,48,63,39,1053068
2002,2,19,3,2,48,48,63,37,1057469
2002,2,19,3,3,47,46,63,37,1084525
2002,2,19,3,4,48,46,63,37,1130531
2002,2,19,3,5,47,45,64,35,1214250
2002,2,19,3,6,47,48,64,36,1413858
2002,2,19,3,7,47,46,64,37,1681378
2002,2,19,3,8,48,47,64,36,1657861
2002,2,19,3,9,55,54,66,46,1525783
2002,2,19,3,10,61,63,68,54,1281050
2002,2,19,3,11,65,66,71,59,1104130
2002,2,19,3,12,68,69,72,63,1002436
2002,2,19,3,13,70,70,74,66,948642
2002,2,19,3,14,70,72,75,65,912466
2002,2,19,3,15,71,72,75,65,898179
2002,2,19,3,16,71,72,76,64,903682
2002,2,19,3,17,70,71,75,63,941080
2002,2,19,3,18,68,67,75,62,1004723
2002,2,19,3,19,64,64,71,59,1134644
2002,2,19,3,20,61,61,68,53,1223413
2002,2,19,3,21,60,62,68,50,1178192
2002,2,19,3,22,59,60,68,47,1089133
2002,2,19,3,23,57,59,68,46,963074
2002,2,19,3,24,57,58,68,46,836799
2002,2,20,4,1,57,57,68,46,759938
2002,2,20,4,2,56,58,68,47,735690
2002,2,20,4,3,56,56,68,47,741312
2002,2,20,4,4,56,57,68,50,765946
2002,2,20,4,5,57,56,68,50,825032
2002,2,20,4,6,57,57,68,51,981696
2002,2,20,4,7,58,58,70,48,1234374
2002,2,20,4,8,59,59,70,52,1273126
2002,2,20,4,9,64,64,72,54,1143199
2002,2,20,4,10,69,69,75,61,1027342
2002,2,20,4,11,72,73,77,65,960857
2002,2,20,4,12,73,75,79,59,937845
2002,2,20,4,13,74,76,79,59,930427
2002,2,20,4,14,75,77,81,60,921603
2002,2,20,4,15,74,76,81,61,918991
2002,2,20,4,16,73,76,81,62,929651
2002,2,20,4,17,72,75,79,63,972089
2002,2,20,4,18,71,72,79,63,1051703
2002,2,20,4,19,69,71,75,63,1167559
2002,2,20,4,20,68,70,72,63,1204077
2002,2,20,4,21,68,69,72,62,1150743
2002,2,20,4,22,67,68,72,62,1054362
2002,2,20,4,23,67,67,71,62,918289
2002,2,20,4,24,66,68,70,60,781676
2002,2,21,5,1,66,67,70,59,681091
2002,2,21,5,2,65,66,70,53,633366
2002,2,21,5,3,65,66,70,52,615071
2002,2,21,5,4,65,66,70,51,610626
2002,2,21,5,5,64,66,69,51,635324
2002,2,21,5,6,64,66,70,50,742349
2002,2,21,5,7,62,63,68,49,947731
